name,EN,SD,SF,AG,MI,SSIM,CC,SCD,Qabf
FLIR_07176,7.513994814781905,54.23851078988003,10.248079890488473,32.070598436247764,3.6376716252454955,0.7334048477359085,0.7767200526825286,1.1803668469375326,0.45830334903445746
FLIR_07190,7.079664487520102,39.693183684633134,7.646258150901752,25.563173158207952,3.455021310281515,0.7347100233537138,0.6197810344259965,1.3727864313537168,0.525575375839244
FLIR_07206,7.041483549800825,35.982252191392796,8.160206309980572,27.276351164984426,3.0585270216601796,0.7297691316433546,0.5567212600132829,1.5636377298849853,0.5235671643182803
FLIR_07209,7.148834748301315,42.14629213984235,7.839707175040349,23.262171759173018,4.212199774595826,0.8161843834571298,0.7605892986506728,1.1382461625829148,0.5203376629884374
FLIR_07210,7.37683703322766,47.41045275608314,9.504727612694344,32.051299328737215,2.862233059569731,0.7351761517156346,0.7870290148340362,1.2672157357062066,0.49362634412615364
FLIR_07360,7.327277564904751,45.878205491134125,8.383307846240692,25.521859902281506,3.3767683248079567,0.7708632916329954,0.7222977043735908,1.279759165998518,0.5062931307900406
FLIR_07365,7.259867656433919,44.22157083210314,9.693071867625422,29.54390917088865,3.1377533086300615,0.7910960330285952,0.7523400084906954,1.3510984793275123,0.4990587720170747
FLIR_07399,7.274933831669489,42.22514122238885,8.996403801779616,27.76695870546244,1.9731212207346558,0.7293691934040822,0.5850008675577262,1.6501869083962428,0.45231539661889936
FLIR_07427,7.105666569276658,35.541742034016146,8.82955558321681,30.214419624346206,2.6311755546316586,0.7328641795453288,0.6571848539786614,1.4263009264992168,0.4914619445047651
FLIR_07428,7.246464688492651,42.799552344172895,8.415174619216359,24.979740026659925,3.4150204588220427,0.807969071309582,0.7251418964907066,1.491412659604115,0.504047067997963
FLIR_07504,6.836732065425908,31.952417482436235,7.304875213010853,19.390253243885496,2.725303936969894,0.830422986290289,0.809913176758713,1.5293847310882251,0.45612080933815147
FLIR_07555,6.613080281551046,28.569301392088466,5.4588031992189086,14.747783535362395,3.0678047863546363,0.8557246325788319,0.7975864267974315,1.1995267714060058,0.41506295714372426
FLIR_07583,7.062080190004614,41.94021323128361,6.22710503500232,19.100988525148324,3.372917527935748,0.8330636574650061,0.8347902247656687,1.2816820213973097,0.4524977779880495
FLIR_07620,6.696168802851773,27.564953576865012,6.316707006147637,17.729644560875677,2.4611512361276313,0.838707148394096,0.726824352491602,1.4492770484871946,0.4252338405791584
FLIR_07732,6.758860922468285,30.901757192850585,4.903942795776928,13.371587581659401,3.0775557155294395,0.8801064642657269,0.805999610637822,1.2257257193416953,0.4220817109005313
FLIR_07747,6.874411638715721,33.501141895360846,6.223603178714829,16.985541928514422,2.6685674822463987,0.8549592276463094,0.8321027787027948,1.234387851157042,0.41899371481121905
FLIR_07809,6.733329428881235,30.303543212273333,6.086791282103681,15.383034182555553,3.173606068028804,0.8804830675777208,0.8184044831397946,1.245492400129499,0.4252221306588817
FLIR_07968,6.616320728856072,27.26483918992253,5.84033052352502,15.88784885327141,3.082656485500288,0.8565324646177239,0.7714728629364584,1.2996071454723503,0.41684018150516944
FLIR_08021,6.528236256253547,31.814495816911478,4.266704555663914,12.140110150916732,3.6925749632006952,0.8928351960505466,0.8772101098627763,0.9283909409440426,0.43251224898063556
