name,EN,SD,SF,AG,MI,SSIM,CC,SCD,Qabf
FLIR_03801,6.828671962208186,33.686601657931845,6.829282664502558,17.92226934575756,2.940990062513125,0.840215613425662,0.6793577379405175,1.5126761240604836,0.4756368251958025
FLIR_03952,6.941593840888213,40.11663282048937,6.702372274457093,17.361578053863763,4.067779874532098,0.8645937700655726,0.9056383454011825,0.9229703007609762,0.4568160652487419
FLIR_04208,6.984836264150983,32.4750842214672,11.146970716476236,34.199760133156,2.8232841187950948,0.6566808745242421,0.4575980149626855,1.79800279419633,0.40610929095663695
FLIR_04215,6.888424837544137,30.062459634391292,8.948601726612008,24.723029239788527,2.993519033448316,0.7444164957744923,0.47520127423082614,1.7482488706390416,0.39166658231225715
FLIR_04229,6.831393813216071,28.68680175379169,10.54017267144093,30.741873354707838,2.483033866611734,0.7242489711535612,0.47236341939687465,1.7512585426545164,0.4242943948910664
FLIR_04319,6.702613780527646,26.282099844029315,7.229254849334534,20.279124188166033,2.957511853619925,0.7581767865932493,0.3992606044327237,1.8702904297812721,0.46909458239031326
FLIR_04354,7.133927124141895,42.98927331189434,9.883958006460029,28.132180017486796,3.4794718006694376,0.7531937868186165,0.717607973037863,1.4202188506741433,0.401764223665389
FLIR_04370,7.156452244826805,35.60337180893051,13.545520694370213,46.618162354614974,2.1135120051954184,0.6355359238433034,0.507281395846194,1.7261928561117088,0.3711815381991627
FLIR_04424,7.022328978822661,32.896591401423294,12.751956186461795,40.29144337573707,2.107630733045272,0.6679286082846232,0.4952646801743166,1.73010896722251,0.40554935854129787
FLIR_04602,6.603477100114197,27.481590762351477,7.774960193994404,22.365860423154302,2.0035766340659555,0.7485849184602986,0.525288353395416,1.6826011090143087,0.3822405981801814
FLIR_04607,7.046286509868516,33.68335679701104,12.620982836416784,39.58457390647728,2.5305479369014536,0.6878227466665874,0.542601151180854,1.7067180834546187,0.4415180155492199
FLIR_04625,6.6855205468072825,26.770642646010902,11.340386633401147,34.26672112838557,2.4767482486454484,0.6420525807657078,0.3633613372594614,1.8911024208768903,0.4298860251483944
FLIR_04701,7.028171028921299,35.96928498302173,10.269743957194056,29.137727479660704,3.112434215324568,0.7108385412846299,0.6187513231723286,1.5335156099022478,0.35885630878198227
FLIR_04722,6.552588499880534,24.976119384835947,8.92348486065203,23.995337034798876,2.6846918433756537,0.7515445375890248,0.40107518331089387,1.8767911477151182,0.4364095092852073
FLIR_04726,6.8162086440018665,29.664800141326037,10.324056311525828,31.27674875158482,2.6759546963067864,0.6725856865442705,0.3976860867156317,1.8715384906646069,0.41707304019118946
FLIR_04735,6.875555469476922,32.54410337645235,9.168042963815505,26.999516027612906,2.7664000244302707,0.7570965584131555,0.6021465534657482,1.5933181680822677,0.4122904055897776
FLIR_04929,6.887055764011086,30.886484304689155,9.83215085151229,28.878027173545924,2.461371671881307,0.7125751717429023,0.440917513155619,1.820121334856335,0.44497626623960246
FLIR_04932,6.904704018859026,29.725195752793105,11.918845163858881,37.32686488211323,1.9981779527994572,0.6853854975209616,0.4447600938039668,1.8296751215510738,0.3898201847827319
FLIR_04943,6.897205570585091,29.356725848224738,10.02828861754154,29.013312052504705,2.409445539643189,0.7059210059431102,0.42864146820265636,1.837983699871239,0.4234079383743036
FLIR_04997,6.929887286466452,29.871052664136318,14.170069256615632,40.46029825889815,1.8911309280461706,0.6627549507232644,0.4614890840877241,1.7930944841772152,0.43812215658476766
FLIR_05005,6.845010222029551,28.70131897278052,10.984997368574803,33.85020267977672,2.1993214607709946,0.6575534339883669,0.44464156938938837,1.8096548625143454,0.39422529158729563
FLIR_05053,6.776909323920732,27.494544163717517,10.920453981448926,33.80976174428891,2.4425256363529755,0.7173628409236945,0.5433402514672859,1.6680159979302753,0.39184568831176425
FLIR_05064,6.92492297106053,30.65808529988455,11.252283364233527,33.84519488894645,2.1378734078800847,0.6614146598904231,0.4171584014047133,1.8505595778179469,0.43799003946450926
FLIR_05072,6.978066122933151,31.05237208114064,13.025429657291852,38.79982037592142,1.9301850100140907,0.6558016226514423,0.4533546088310565,1.7972781770167803,0.3520630992403699
FLIR_05095,6.941438241018061,31.899897828626216,10.420500027604692,30.396493392135014,2.660390461357087,0.7493834073308027,0.5773266118016871,1.654324970172931,0.40967601861450836
FLIR_05102,6.773014567145571,27.477634629991815,9.548147423023176,29.694609708240574,2.024009403467792,0.7174768585678981,0.4682586411494393,1.8107049496701504,0.41064602717772625
FLIR_05105,6.760905037797299,27.352230319987452,10.90735385740704,32.014503060327165,2.1939553042862956,0.7146821868197416,0.3986194631723585,1.8527980738524898,0.45702488160000754
FLIR_05164,7.099954191016896,34.485185710101014,13.388930335904286,40.712890389646276,2.272672861480723,0.6947874415669069,0.5972881009988956,1.6368667345149563,0.42439329275377635
FLIR_05201,7.3511274567165374,42.54258873252768,12.805239383248077,40.274396657912014,2.9706967792903907,0.7137360679828871,0.7780798859577744,1.3046238235245937,0.3886437531601834
FLIR_05759,7.123647178081166,36.01409028351798,7.307291380566786,21.73631344252003,2.222613378460482,0.8183398513798384,0.7438994795863374,1.428435205303439,0.4522077685168943
FLIR_05767,7.195097643439077,40.49750837181196,7.227196554148596,19.784117871349178,3.161082266135959,0.8421040135314523,0.8411944230559643,1.1831753901184503,0.4400037258597111
FLIR_05879,6.866608012393697,34.07979586960006,5.835883059026536,15.728924935021794,3.525242817843014,0.8474920650761417,0.8447013533090404,0.986580586033402,0.42977071594778604
FLIR_05893,7.156565923667959,42.31858910086161,5.888208095900168,16.37772764987677,4.060072561975069,0.8702811063885156,0.892218624924068,0.9008410253207217,0.45053016371828886
FLIR_05914,7.340624750742805,46.40695811141829,6.1862796419486745,16.59764229981358,3.5964736193708875,0.8560605908276209,0.865278090728772,1.0614858563284093,0.4546633324811905
FLIR_05955,7.0407376308255,37.1978580922192,6.0494409160706395,16.22537982048052,4.643346722145891,0.8832030545070642,0.8963599778314507,0.9168909328180137,0.46057001777293444
FLIR_05987,7.193676118667012,41.295578053301696,6.630867424175837,18.83646828624714,3.4677606718973752,0.8538074759918965,0.8499736304180123,1.2098306415162576,0.4596197094347196
FLIR_06065,7.092796850042398,39.73137604429313,7.47716425244819,22.31047590081744,3.3454929695647424,0.8249599260340221,0.8710062742909763,1.2185523625277996,0.4865711063468616
FLIR_06099,7.050330038270417,37.23455997841918,6.662489898415978,19.41187059735662,3.7021368883778814,0.8534367760497383,0.892092447853475,1.099455521749931,0.47013546201829126
FLIR_06128,7.116822051454729,38.99215355774531,6.497444630929011,18.63895519873953,3.8805385009892515,0.853267918784655,0.8986524044065958,1.0970081535706853,0.46351334147523077
FLIR_06184,7.239794142793821,42.968815085930615,6.497804598526886,19.984679379847282,4.084744359528924,0.8246484066887463,0.9162568578704886,1.151343600531417,0.5062188854709712
FLIR_06219,6.76004171373159,31.877832924361307,6.694173657351718,19.539610384263867,2.9705936269177013,0.8494616337530594,0.8502782794841748,1.244275942079583,0.49172893525042966
FLIR_06236,7.156625797907274,37.10347547783507,7.37328937109983,22.482619964141655,3.382238661684455,0.8211540835042511,0.8871224149833628,1.1967335349197676,0.49546912658117437
FLIR_06422,6.848445281834449,31.327146420160414,10.156390266405296,28.636362994329314,2.8178654149438245,0.7184995513312658,0.4079120353303794,1.894228655088681,0.46373021040091833
FLIR_06506,6.680833598986206,26.551979431396916,10.91876893520004,29.163534310788947,2.526616757954042,0.6962588618613389,0.35567267283848986,1.9074405237885104,0.4329649872694826
FLIR_06570,6.8375807559628985,29.594281552764084,10.791545226132902,31.055697367118206,2.6829661828899276,0.7202423488009605,0.3889640771214288,1.8921727691198234,0.48557784571687096
FLIR_06621,6.585845977387427,26.91671217623721,8.918441695344706,25.972133644357882,2.3937066808835965,0.7783340694756892,0.6847025573412171,1.5564496382032864,0.438523207305505
FLIR_06775,6.715945876677875,26.81341088790711,8.685154831350825,28.603848799918968,1.9020495061919767,0.7045983475160611,0.4522568420543159,1.8237435918226326,0.3993155773790542
FLIR_06832,6.633209964949142,25.121563646731946,8.5936901596878,27.88359420963302,1.942941566566663,0.7118279712537123,0.4189891965232147,1.8515153493514798,0.4277317369835463
FLIR_06874,6.704322407326522,26.994583875800103,8.010789868257401,24.925546128512767,2.4253001764637347,0.7571607801495354,0.46946331848621525,1.8254937238578823,0.4547207241134757
FLIR_06876,6.713483553777872,26.74699435901829,7.930294168923657,24.67302342937003,2.7086431501735255,0.7310585200003803,0.4062385420114627,1.8703015428595968,0.45243923161884264
FLIR_06892,6.47317833784386,29.03923351067851,7.650038726318981,22.994517923144755,2.2809468728518434,0.7781897051439945,0.5468912068693002,1.7614620432535002,0.39287288769835277
FLIR_06953,6.9852583265488315,31.27905542963802,13.397335013653574,43.49011206118916,1.7920101891688724,0.6359284776555046,0.4762604660591683,1.8003415252163306,0.4503918567647811
FLIR_06992,6.860648361043572,32.539537619045575,9.079708919012218,27.37491262747053,2.6037870514521853,0.7768159784207705,0.7425967791000376,1.3714664387498194,0.46244379117872825
FLIR_06995,7.111196882138655,43.03183665156017,8.380947934656966,27.103231570981404,4.123330704147968,0.749953926832419,0.7019386331937383,1.0959518672218442,0.590927679409834
FLIR_06997,7.28379310754507,42.63977891006803,9.652145154372132,30.996801180471138,3.431386915199019,0.7153951580447133,0.5993966574820522,1.5509358372244213,0.5849540651218408
FLIR_07012,7.474442844410652,49.12478821744352,7.395885511538726,25.449835711140345,3.4068838410205204,0.758181548365745,0.7698976158561828,1.1239689526049732,0.5309934802835308
FLIR_07028,7.37290556480001,44.11490619540717,8.115797386639459,26.93915892531628,3.3170930828429053,0.7637737387416188,0.7668451425319576,1.1301274439615527,0.5468525243542988
FLIR_07176,7.50122097054616,53.2834247549723,10.243749509184918,32.18594884119466,3.6762738252766742,0.7331975446004022,0.7797871488230779,1.1684318204118562,0.45666683505209893
FLIR_07190,7.0516807371150385,38.83599236439993,7.75900403936238,26.15831082025251,3.497041409972339,0.7325953178293787,0.6165760284246704,1.3400882664197302,0.5478840116955966
FLIR_07206,7.0153028462436495,35.18623959135748,8.2881347234458,27.85524708430812,3.0742874763206953,0.7281941975525776,0.5539389069278414,1.5369845078979307,0.5454636224149939
FLIR_07209,7.123967862418882,41.078959757526405,7.84698058251619,23.780130285834364,4.297005227057843,0.8141893850212127,0.7609803496623234,1.1021938984698503,0.5448386354844544
FLIR_07210,7.3555979304529675,46.60503050268395,9.556197477305817,32.2119133254148,2.8446942489755793,0.7354482691030124,0.7889039183420326,1.2487952020505653,0.4928194290678006
FLIR_07360,7.351212188089143,45.533459209195485,8.431983763054692,26.268723285861387,3.473624496885597,0.7683681446945537,0.7216159450537364,1.2659994014221083,0.532839374134136
FLIR_07365,7.219840829216918,43.094567492020275,9.661037001164688,29.461824839343066,3.1485392593430435,0.7919218361663976,0.7549677060019409,1.320843195981729,0.4995880964510276
FLIR_07399,7.2375199974993745,41.41044943325602,8.92365276509486,27.59499189425657,1.9705959083211777,0.7301777446224329,0.5877046287773348,1.6404791977715205,0.44585630932747006
FLIR_07427,7.081449977364706,34.94688224155006,8.893367987833646,30.397995478860825,2.6840656753438754,0.7317418588792813,0.6540009906743907,1.3949413097474714,0.5060389534718195
FLIR_07428,7.207489915816131,41.82917274114686,8.454978759402964,25.28402972694499,3.430603293450286,0.8083600498481929,0.7262830343107329,1.462826405126664,0.5157759520339515
FLIR_07504,6.796092373677444,30.887563423849706,7.253687533013733,19.54490476633461,2.705155915046912,0.831538805660269,0.8120476577254023,1.4804608768307193,0.465926740035858
FLIR_07555,6.558776855645132,27.709449666897427,5.4152453830071865,14.603271827495169,3.0836332540641855,0.8548993470281242,0.7984291574596551,1.1443028746873507,0.41745061616207435
FLIR_07583,7.0319313806771575,40.58196270845022,6.170498153013293,19.106760273103784,3.3910613705120576,0.8332347372294797,0.8366207858741622,1.2120497821370622,0.4603105868483638
FLIR_07620,6.661404939993856,26.798521457992145,6.2447210574364,17.690390086988412,2.4614995932133286,0.8380057978914606,0.7254334819909294,1.4009278679247683,0.42985584922502507
FLIR_07732,6.72550153490999,30.295354083493585,4.978501670496571,13.62226044133831,3.090981986946891,0.8793965088359976,0.8056843213326245,1.1804353080024164,0.4450842479306965
FLIR_07747,6.84790787571076,32.673260847205746,6.201212607912144,17.26745471985459,2.6800046319204505,0.8546943053499757,0.8320716309393619,1.1723022350435524,0.4364126500215832
FLIR_07809,6.690801839116233,29.475430040138054,5.949191004101433,15.464030162623887,3.1607602309773446,0.8802016996231486,0.8190909023328135,1.185625675355491,0.44188532816809256
FLIR_07968,6.574624114054551,26.609937888493473,5.766637638929112,16.02156884144133,3.1038257353449157,0.8557097221608365,0.7703725834836352,1.2487901867526263,0.4389677942717057
FLIR_08021,6.4777805094854175,30.88780910717646,4.251390681698084,12.17371682594604,3.690196771965571,0.8918191951697767,0.8770624359883521,0.836888733190239,0.44023714584535095
FLIR_08191,6.848162464952947,34.03818959617583,7.902894112165103,22.22371823571668,3.2399910561904415,0.8362103295454981,0.8376611938446039,1.21173127140559,0.46569148125000853
FLIR_08220,6.844489186669218,35.091303142384916,5.520694588932111,15.65591423604005,3.785921747739404,0.8698085514872547,0.8465180761227329,1.1030275715998434,0.42055611236980084
FLIR_08248,6.488721171027035,27.257758385919846,6.028835262625492,16.82361586867281,2.8624003761821624,0.844703228641599,0.8086847477891079,1.145586067063011,0.4075060637819268
FLIR_08526,6.5989124697838495,27.419756211343987,5.359028512707294,14.584228556466538,2.792852460756621,0.8786456618183132,0.8036766418564711,1.1913466526141256,0.4479943599180237
FLIR_08756,6.524388980209857,22.96049216288646,10.99100233152528,33.29622528466009,1.8524901358283434,0.6805744793362403,0.41246507312978614,1.8671384314685544,0.41808463457733347
FLIR_08768,6.7804475228434065,27.563132901649237,9.042057153489305,26.19673758766252,2.266189908012555,0.7424644740423578,0.5245876797109988,1.759857130505066,0.43578744062512165
FLIR_08835,7.021771569256794,32.423349792043986,10.861985329634983,31.959300521251656,1.8386814667921483,0.6626505156581068,0.6168366620550005,1.7133176682820233,0.4500582190910264
FLIR_08914,7.468884468866615,48.706778278361014,9.82368656382613,31.321362146598716,3.8636531555287252,0.773504467092597,0.8746663333353841,1.062378358600449,0.5052796733567708
